GeneID	LOC	DCAR	Source
108204246	LOC108204246	DCAR_002673	NCBI Gene ESummary
108204247	LOC108204247	DCAR_001941	NCBI Gene ESummary
108204248	LOC108204248	DCAR_001943	NCBI Gene ESummary
108204249	LOC108204249	DCAR_003273	NCBI Gene ESummary
108204250	LOC108204250	DCAR_002802	NCBI Gene ESummary
108204252	LOC108204252	DCAR_002801	NCBI Gene ESummary
108204253	LOC108204253	DCAR_000781	NCBI Gene ESummary
108204254	LOC108204254	DCAR_001439	NCBI Gene ESummary
108204255	LOC108204255	DCAR_003358	NCBI Gene ESummary
108204256	LOC108204256	DCAR_003356	NCBI Gene ESummary
108204257	LOC108204257	DCAR_004259	NCBI Gene ESummary
108204258	LOC108204258	DCAR_0104572	NCBI Gene ESummary
108204259	LOC108204259	DCAR_000770	NCBI Gene ESummary
108204262	LOC108204262	DCAR_0101590	NCBI Gene ESummary
108204264	LOC108204264	DCAR_001734	NCBI Gene ESummary
108204265	LOC108204265	DCAR_002173	NCBI Gene ESummary
108204266	LOC108204266	DCAR_000569	NCBI Gene ESummary
108204267	LOC108204267	DCAR_000570	NCBI Gene ESummary
108204268	LOC108204268	DCAR_000568	NCBI Gene ESummary
108204277	LOC108204277	DCAR_001378	NCBI Gene ESummary
108204278	LOC108204278	DCAR_001377	NCBI Gene ESummary
108204279	LOC108204279	DCAR_002238	NCBI Gene ESummary
108204280	LOC108204280	DCAR_002239	NCBI Gene ESummary
108204281	LOC108204281	DCAR_003377	NCBI Gene ESummary
108204283	LOC108204283	DCAR_003355	NCBI Gene ESummary
108204284	LOC108204284	DCAR_004392	NCBI Gene ESummary
108204285	LOC108204285	DCAR_004391	NCBI Gene ESummary
108204286	LOC108204286	DCAR_001011	NCBI Gene ESummary
108204287	LOC108204287	DCAR_003333	NCBI Gene ESummary
108204288	LOC108204288	DCAR_003182	NCBI Gene ESummary
108204289	LOC108204289	DCAR_003183	NCBI Gene ESummary
108204290	LOC108204290	DCAR_0104759	NCBI Gene ESummary
108204291	LOC108204291	DCAR_0104760	NCBI Gene ESummary
108204293	LOC108204293	DCAR_001903	NCBI Gene ESummary
108204294	LOC108204294	DCAR_002143	NCBI Gene ESummary
108204295	LOC108204295	DCAR_002133	NCBI Gene ESummary
108204297	LOC108204297	DCAR_0100914	NCBI Gene ESummary
108204298	LOC108204298	DCAR_004800	NCBI Gene ESummary
108204299	LOC108204299	DCAR_004699	NCBI Gene ESummary
108204301	LOC108204301	DCAR_0105114	NCBI Gene ESummary
108204302	LOC108204302	DCAR_003329	NCBI Gene ESummary
108204303	LOC108204303	DCAR_003327	NCBI Gene ESummary
108204305	LOC108204305	DCAR_003332	NCBI Gene ESummary
108204306	LOC108204306	DCAR_004519	NCBI Gene ESummary
108204307	LOC108204307	DCAR_003449	NCBI Gene ESummary
108204308	LOC108204308	DCAR_001437	NCBI Gene ESummary
108204309	LOC108204309	DCAR_004710	NCBI Gene ESummary
108204310	LOC108204310	DCAR_004709	NCBI Gene ESummary
108204311	LOC108204311	DCAR_002314	NCBI Gene ESummary
108204312	LOC108204312	DCAR_002313	NCBI Gene ESummary
108204313	LOC108204313	DCAR_003600	NCBI Gene ESummary
108204314	LOC108204314	DCAR_000777	NCBI Gene ESummary
108204315	LOC108204315	DCAR_0104521	NCBI Gene ESummary
108204316	LOC108204316	DCAR_0104519	NCBI Gene ESummary
108204317	LOC108204317	DCAR_003938	NCBI Gene ESummary
108204318	LOC108204318	DCAR_003940	NCBI Gene ESummary
108204320	LOC108204320	DCAR_003939	NCBI Gene ESummary
108204321	LOC108204321	DCAR_0104412	NCBI Gene ESummary
108204322	LOC108204322	DCAR_003070	NCBI Gene ESummary
108204323	LOC108204323	DCAR_003071	NCBI Gene ESummary
108204324	LOC108204324	DCAR_001580	NCBI Gene ESummary
108204325	LOC108204325	DCAR_001581	NCBI Gene ESummary
108204326	LOC108204326	DCAR_003141	NCBI Gene ESummary
108204327	LOC108204327	DCAR_001426	NCBI Gene ESummary
108204328	LOC108204328	DCAR_002526	NCBI Gene ESummary
108204330	LOC108204330	DCAR_003757	NCBI Gene ESummary
108204332	LOC108204332	DCAR_0102635	NCBI Gene ESummary
108204333	LOC108204333	DCAR_0102636	NCBI Gene ESummary
108204334	LOC108204334	DCAR_003997	NCBI Gene ESummary
108204335	LOC108204335	DCAR_0104260	NCBI Gene ESummary
108204336	LOC108204336	DCAR_003998	NCBI Gene ESummary
108204337	LOC108204337	DCAR_001745	NCBI Gene ESummary
108204338	LOC108204338	DCAR_001746	NCBI Gene ESummary
108204339	LOC108204339	DCAR_003713	NCBI Gene ESummary
108204341	LOC108204341	DCAR_002862	NCBI Gene ESummary
108204342	LOC108204342	DCAR_003727	NCBI Gene ESummary
108204343	LOC108204343	DCAR_004489	NCBI Gene ESummary
108204344	LOC108204344	DCAR_004761	NCBI Gene ESummary
108204345	LOC108204345	DCAR_004759	NCBI Gene ESummary
108204347	LOC108204347	DCAR_0104107	NCBI Gene ESummary
108204348	LOC108204348	DCAR_0104106	NCBI Gene ESummary
108204349	LOC108204349	DCAR_0103178	NCBI Gene ESummary
108204351	LOC108204351	DCAR_001207	NCBI Gene ESummary
108204352	LOC108204352	DCAR_001208	NCBI Gene ESummary
108204353	LOC108204353	DCAR_004633	NCBI Gene ESummary
108204354	LOC108204354	DCAR_003767	NCBI Gene ESummary
108204355	LOC108204355	DCAR_002144	NCBI Gene ESummary
108204356	LOC108204356	DCAR_0102193	NCBI Gene ESummary
108204358	LOC108204358	DCAR_003020	NCBI Gene ESummary
108204359	LOC108204359	DCAR_001556	NCBI Gene ESummary
108204362	LOC108204362	DCAR_003134	NCBI Gene ESummary
108204363	LOC108204363	DCAR_0101206	NCBI Gene ESummary
108204364	LOC108204364	DCAR_0103313	NCBI Gene ESummary
108204366	LOC108204366	DCAR_004040	NCBI Gene ESummary
108204367	LOC108204367	DCAR_002937	NCBI Gene ESummary
108204368	LOC108204368	DCAR_001431	NCBI Gene ESummary
108204369	LOC108204369	DCAR_002507	NCBI Gene ESummary
108204370	LOC108204370	DCAR_0102664	NCBI Gene ESummary
108204371	LOC108204371	DCAR_002549	NCBI Gene ESummary
108204372	LOC108204372	DCAR_002938	NCBI Gene ESummary
108204373	LOC108204373	DCAR_002736	NCBI Gene ESummary
108204374	LOC108204374	DCAR_002258	NCBI Gene ESummary
108204375	LOC108204375	DCAR_001715	NCBI Gene ESummary
108204376	LOC108204376	DCAR_0101690	NCBI Gene ESummary
108204377	LOC108204377	DCAR_0105064	NCBI Gene ESummary
108204380	LOC108204380	DCAR_002939	NCBI Gene ESummary
108204382	LOC108204382	DCAR_003746	NCBI Gene ESummary
108204383	LOC108204383	DCAR_001129	NCBI Gene ESummary
108204384	LOC108204384	DCAR_003466	NCBI Gene ESummary
108204389	LOC108204389	DCAR_002588	NCBI Gene ESummary
108204390	LOC108204390	DCAR_002199	NCBI Gene ESummary
108204391	LOC108204391	DCAR_001433	NCBI Gene ESummary
108204392	LOC108204392	DCAR_001691	NCBI Gene ESummary
108204393	LOC108204393	DCAR_003267	NCBI Gene ESummary
108204394	LOC108204394	DCAR_0103799	NCBI Gene ESummary
108204395	LOC108204395	DCAR_002465	NCBI Gene ESummary
108204396	LOC108204396	DCAR_0105090	NCBI Gene ESummary
108204399	LOC108204399	DCAR_002234	NCBI Gene ESummary
108204400	LOC108204400	DCAR_002599	NCBI Gene ESummary
108204401	LOC108204401	DCAR_002233	NCBI Gene ESummary
108204402	LOC108204402	DCAR_003868	NCBI Gene ESummary
108204403	LOC108204403	DCAR_002702	NCBI Gene ESummary
108204404	LOC108204404	DCAR_002703	NCBI Gene ESummary
108204405	LOC108204405	DCAR_003922	NCBI Gene ESummary
108204406	LOC108204406	DCAR_001979	NCBI Gene ESummary
108204407	LOC108204407	DCAR_001828	NCBI Gene ESummary
108204408	LOC108204408	DCAR_001829	NCBI Gene ESummary
108204409	LOC108204409	DCAR_003423	NCBI Gene ESummary
108204411	LOC108204411	DCAR_0102228	NCBI Gene ESummary
108204412	LOC108204412	DCAR_0102230	NCBI Gene ESummary
108204413	LOC108204413	DCAR_0102229	NCBI Gene ESummary
108204415	LOC108204415	DCAR_003804	NCBI Gene ESummary
108204416	LOC108204416	DCAR_0104037	NCBI Gene ESummary
108204417	LOC108204417	DCAR_004242	NCBI Gene ESummary
108204418	LOC108204418	DCAR_000977	NCBI Gene ESummary
108204419	LOC108204419	DCAR_003425	NCBI Gene ESummary
108204420	LOC108204420	DCAR_004541	NCBI Gene ESummary
108204421	LOC108204421	DCAR_0104917	NCBI Gene ESummary
108204422	LOC108204422	DCAR_000954	NCBI Gene ESummary
108204423	LOC108204423	DCAR_0103442	NCBI Gene ESummary
108204425	LOC108204425	DCAR_003245	NCBI Gene ESummary
108204426	LOC108204426	DCAR_002570	NCBI Gene ESummary
108204427	LOC108204427	DCAR_000506	NCBI Gene ESummary
108204428	LOC108204428	DCAR_001567	NCBI Gene ESummary
108204429	LOC108204429	DCAR_004016	NCBI Gene ESummary
108204430	LOC108204430	DCAR_000639	NCBI Gene ESummary
108204431	LOC108204431	DCAR_0104279	NCBI Gene ESummary
108204432	LOC108204432	DCAR_001726	NCBI Gene ESummary
108204433	LOC108204433	DCAR_0101704	NCBI Gene ESummary
108204434	LOC108204434	DCAR_0101705	NCBI Gene ESummary
108204435	LOC108204435	DCAR_003165	NCBI Gene ESummary
108204436	LOC108204436	DCAR_002757	NCBI Gene ESummary
108204437	LOC108204437	DCAR_002756	NCBI Gene ESummary
108204438	LOC108204438	DCAR_001929	NCBI Gene ESummary
108204439	LOC108204439	DCAR_000883	NCBI Gene ESummary
108204440	LOC108204440	DCAR_004427	NCBI Gene ESummary
108204441	LOC108204441	DCAR_001003	NCBI Gene ESummary
108204442	LOC108204442	DCAR_001004	NCBI Gene ESummary
108204443	LOC108204443	DCAR_001811	NCBI Gene ESummary
108204444	LOC108204444	DCAR_001622	NCBI Gene ESummary
108204445	LOC108204445	DCAR_001632	NCBI Gene ESummary
108204446	LOC108204446	DCAR_001823	NCBI Gene ESummary
108204447	LOC108204447	DCAR_001247	NCBI Gene ESummary
108204448	LOC108204448	DCAR_001248	NCBI Gene ESummary
108204449	LOC108204449	DCAR_002505	NCBI Gene ESummary
108204450	LOC108204450	DCAR_002968	NCBI Gene ESummary
108204451	LOC108204451	DCAR_0103117	NCBI Gene ESummary
108204452	LOC108204452	DCAR_0103116	NCBI Gene ESummary
108204454	LOC108204454	DCAR_004596	NCBI Gene ESummary
108204455	LOC108204455	DCAR_004001	NCBI Gene ESummary
108204456	LOC108204456	DCAR_004521	NCBI Gene ESummary
108204457	LOC108204457	DCAR_002487	NCBI Gene ESummary
108204458	LOC108204458	DCAR_004468	NCBI Gene ESummary
108204460	LOC108204460	DCAR_004469	NCBI Gene ESummary
108204461	LOC108204461	DCAR_003565	NCBI Gene ESummary
108204462	LOC108204462	DCAR_003566	NCBI Gene ESummary
108204463	LOC108204463	DCAR_000753	NCBI Gene ESummary
108204464	LOC108204464	DCAR_003342	NCBI Gene ESummary
108204465	LOC108204465	DCAR_002880	NCBI Gene ESummary
108204466	LOC108204466	DCAR_0103670	NCBI Gene ESummary
108204467	LOC108204467	DCAR_004635	NCBI Gene ESummary
108204468	LOC108204468	DCAR_004636	NCBI Gene ESummary
108204469	LOC108204469	DCAR_003860	NCBI Gene ESummary
108204470	LOC108204470	DCAR_000841	NCBI Gene ESummary
108204471	LOC108204471	DCAR_004762	NCBI Gene ESummary
108204472	LOC108204472	DCAR_003534	NCBI Gene ESummary
108204473	LOC108204473	DCAR_004164	NCBI Gene ESummary
108204474	LOC108204474	DCAR_0105158	NCBI Gene ESummary
108204475	LOC108204475	DCAR_004165	NCBI Gene ESummary
108204476	LOC108204476	DCAR_001820	NCBI Gene ESummary
108204477	LOC108204477	DCAR_000769	NCBI Gene ESummary
108204478	LOC108204478	DCAR_003140	NCBI Gene ESummary
108204479	LOC108204479	DCAR_003266	NCBI Gene ESummary
108204480	LOC108204480	DCAR_003115	NCBI Gene ESummary
108204481	LOC108204481	DCAR_004666	NCBI Gene ESummary
108204482	LOC108204482	DCAR_003090	NCBI Gene ESummary
108204483	LOC108204483	DCAR_002738	NCBI Gene ESummary
108204484	LOC108204484	DCAR_002721	NCBI Gene ESummary
108204485	LOC108204485	DCAR_002739	NCBI Gene ESummary
108204486	LOC108204486	DCAR_001131	NCBI Gene ESummary
108204487	LOC108204487	DCAR_003413	NCBI Gene ESummary
108204488	LOC108204488	DCAR_004337	NCBI Gene ESummary
108204489	LOC108204489	DCAR_003768	NCBI Gene ESummary
108204490	LOC108204490	DCAR_000962	NCBI Gene ESummary
108204491	LOC108204491	DCAR_0100918	NCBI Gene ESummary
108204492	LOC108204492	DCAR_003950	NCBI Gene ESummary
108204493	LOC108204493	DCAR_004538	NCBI Gene ESummary
108204494	LOC108204494	DCAR_002185	NCBI Gene ESummary
108204495	LOC108204495	DCAR_0102248	NCBI Gene ESummary
108204496	LOC108204496	DCAR_0102249	NCBI Gene ESummary
108204497	LOC108204497	DCAR_004371	NCBI Gene ESummary
108204498	LOC108204498	DCAR_003682	NCBI Gene ESummary
108204499	LOC108204499	DCAR_003683	NCBI Gene ESummary
108204500	LOC108204500	DCAR_004149	NCBI Gene ESummary
108204501	LOC108204501	DCAR_001346	NCBI Gene ESummary
108204502	LOC108204502	DCAR_001847	NCBI Gene ESummary
108204503	LOC108204503	DCAR_001845	NCBI Gene ESummary
108204504	LOC108204504	DCAR_001846	NCBI Gene ESummary
108204505	LOC108204505	DCAR_002907	NCBI Gene ESummary
108204506	LOC108204506	DCAR_002204	NCBI Gene ESummary
108204507	LOC108204507	DCAR_002750	NCBI Gene ESummary
108204508	LOC108204508	DCAR_0102270	NCBI Gene ESummary
108204509	LOC108204509	DCAR_002922	NCBI Gene ESummary
108204510	LOC108204510	DCAR_002923	NCBI Gene ESummary
108204511	LOC108204511	DCAR_001930	NCBI Gene ESummary
108204512	LOC108204512	DCAR_003926	NCBI Gene ESummary
108204513	LOC108204513	DCAR_002591	NCBI Gene ESummary
108204514	LOC108204514	DCAR_002665	NCBI Gene ESummary
108204515	LOC108204515	DCAR_004311	NCBI Gene ESummary
108204516	LOC108204516	DCAR_003206	NCBI Gene ESummary
108204517	LOC108204517	DCAR_001688	NCBI Gene ESummary
108204518	LOC108204518	DCAR_001651	NCBI Gene ESummary
108204519	LOC108204519	DCAR_0100363	NCBI Gene ESummary
108204520	LOC108204520	DCAR_0100362	NCBI Gene ESummary
108204521	LOC108204521	DCAR_002573	NCBI Gene ESummary
108204522	LOC108204522	DCAR_001968	NCBI Gene ESummary
108204523	LOC108204523	DCAR_004302	NCBI Gene ESummary
108204524	LOC108204524	DCAR_004301	NCBI Gene ESummary
108204525	LOC108204525	DCAR_004152	NCBI Gene ESummary
108204526	LOC108204526	DCAR_003953	NCBI Gene ESummary
108204527	LOC108204527	DCAR_003127	NCBI Gene ESummary
108204528	LOC108204528	DCAR_001869	NCBI Gene ESummary
108204529	LOC108204529	DCAR_004745	NCBI Gene ESummary
108204530	LOC108204530	DCAR_002668	NCBI Gene ESummary
108204531	LOC108204531	DCAR_001223	NCBI Gene ESummary
108204532	LOC108204532	DCAR_003624	NCBI Gene ESummary
108204533	LOC108204533	DCAR_003653	NCBI Gene ESummary
108204534	LOC108204534	DCAR_003654	NCBI Gene ESummary
108204535	LOC108204535	DCAR_001882	NCBI Gene ESummary
108204536	LOC108204536	DCAR_001783	NCBI Gene ESummary
108204537	LOC108204537	DCAR_003247	NCBI Gene ESummary
108204538	LOC108204538	DCAR_001836	NCBI Gene ESummary
108204539	LOC108204539	DCAR_004140	NCBI Gene ESummary
108204540	LOC108204540	DCAR_002208	NCBI Gene ESummary
108204541	LOC108204541	DCAR_0102931	NCBI Gene ESummary
108204542	LOC108204542	DCAR_0102932	NCBI Gene ESummary
108204543	LOC108204543	DCAR_004129	NCBI Gene ESummary
108204544	LOC108204544	DCAR_004128	NCBI Gene ESummary
108204545	LOC108204545	DCAR_0103734	NCBI Gene ESummary
108204546	LOC108204546	DCAR_003476	NCBI Gene ESummary
108204547	LOC108204547	DCAR_003475	NCBI Gene ESummary
108204548	LOC108204548	DCAR_001854	NCBI Gene ESummary
108204549	LOC108204549	DCAR_001477	NCBI Gene ESummary
108204550	LOC108204550	DCAR_0103508	NCBI Gene ESummary
108204551	LOC108204551	DCAR_0103286	NCBI Gene ESummary
108204552	LOC108204552	DCAR_001938	NCBI Gene ESummary
108204553	LOC108204553	DCAR_0101969	NCBI Gene ESummary
108204554	LOC108204554	DCAR_003202	NCBI Gene ESummary
108204555	LOC108204555	DCAR_002710	NCBI Gene ESummary
108204556	LOC108204556	DCAR_0103657	NCBI Gene ESummary
108204557	LOC108204557	DCAR_003952	NCBI Gene ESummary
108204558	LOC108204558	DCAR_002731	NCBI Gene ESummary
108204559	LOC108204559	DCAR_003532	NCBI Gene ESummary
108204560	LOC108204560	DCAR_002248	NCBI Gene ESummary
108204561	LOC108204561	DCAR_000624	NCBI Gene ESummary
108204562	LOC108204562	DCAR_001965	NCBI Gene ESummary
108204563	LOC108204563	DCAR_001964	NCBI Gene ESummary
108204564	LOC108204564	DCAR_002652	NCBI Gene ESummary
108204565	LOC108204565	DCAR_001729	NCBI Gene ESummary
108204566	LOC108204566	DCAR_004500	NCBI Gene ESummary
108204567	LOC108204567	DCAR_004795	NCBI Gene ESummary
108204568	LOC108204568	DCAR_002935	NCBI Gene ESummary
108204570	LOC108204570	DCAR_003447	NCBI Gene ESummary
108204571	LOC108204571	DCAR_003851	NCBI Gene ESummary
108204572	LOC108204572	DCAR_002157	NCBI Gene ESummary
108204573	LOC108204573	DCAR_001904	NCBI Gene ESummary
108204575	LOC108204575	DCAR_002696	NCBI Gene ESummary
108204576	LOC108204576	DCAR_004652	NCBI Gene ESummary
108204577	LOC108204577	DCAR_002241	NCBI Gene ESummary
108204578	LOC108204578	DCAR_003797	NCBI Gene ESummary
108204579	LOC108204579	DCAR_001790	NCBI Gene ESummary
108204580	LOC108204580	DCAR_001791	NCBI Gene ESummary
108204581	LOC108204581	DCAR_001842	NCBI Gene ESummary
108204582	LOC108204582	DCAR_001841	NCBI Gene ESummary
108204583	LOC108204583	DCAR_002338	NCBI Gene ESummary
108204584	LOC108204584	DCAR_002140	NCBI Gene ESummary
108204585	LOC108204585	DCAR_002139	NCBI Gene ESummary
108204586	LOC108204586	DCAR_002138	NCBI Gene ESummary
108204587	LOC108204587	DCAR_004039	NCBI Gene ESummary
108204588	LOC108204588	DCAR_004655	NCBI Gene ESummary
108204589	LOC108204589	DCAR_001133	NCBI Gene ESummary
108204590	LOC108204590	DCAR_001825	NCBI Gene ESummary
108204591	LOC108204591	DCAR_002193	NCBI Gene ESummary
108204592	LOC108204592	DCAR_0104169	NCBI Gene ESummary
108204593	LOC108204593	DCAR_003920	NCBI Gene ESummary
108204595	LOC108204595	DCAR_001758	NCBI Gene ESummary
108204596	LOC108204596	DCAR_0101742	NCBI Gene ESummary
108204597	LOC108204597	DCAR_004665	NCBI Gene ESummary
108204598	LOC108204598	DCAR_004656	NCBI Gene ESummary
108204600	LOC108204600	DCAR_002654	NCBI Gene ESummary
108204601	LOC108204601	DCAR_003592	NCBI Gene ESummary
108204602	LOC108204602	DCAR_001928	NCBI Gene ESummary
108204603	LOC108204603	DCAR_004217	NCBI Gene ESummary
108204604	LOC108204604	DCAR_001896	NCBI Gene ESummary
108204605	LOC108204605	DCAR_001897	NCBI Gene ESummary
108204607	LOC108204607	DCAR_004654	NCBI Gene ESummary
108204608	LOC108204608	DCAR_002982	NCBI Gene ESummary
108204609	LOC108204609	DCAR_001277	NCBI Gene ESummary
108204610	LOC108204610	DCAR_000858	NCBI Gene ESummary
108204611	LOC108204611	DCAR_000857	NCBI Gene ESummary
108204613	LOC108204613	DCAR_004379	NCBI Gene ESummary
108204614	LOC108204614	DCAR_002677	NCBI Gene ESummary
108204616	LOC108204616	DCAR_004555	NCBI Gene ESummary
108204618	LOC108204618	DCAR_0104937	NCBI Gene ESummary
108204619	LOC108204619	DCAR_0104936	NCBI Gene ESummary
108204620	LOC108204620	DCAR_002483	NCBI Gene ESummary
108204621	LOC108204621	DCAR_0102584	NCBI Gene ESummary
108204622	LOC108204622	DCAR_000689	NCBI Gene ESummary
108204625	LOC108204625	DCAR_002306	NCBI Gene ESummary
108204626	LOC108204626	DCAR_003675	NCBI Gene ESummary
108204628	LOC108204628	DCAR_001868	NCBI Gene ESummary
108204629	LOC108204629	DCAR_004241	NCBI Gene ESummary
108204630	LOC108204630	DCAR_002902	NCBI Gene ESummary
108204631	LOC108204631	DCAR_002901	NCBI Gene ESummary
108204632	LOC108204632	DCAR_002900	NCBI Gene ESummary
108204633	LOC108204633	DCAR_0103002	NCBI Gene ESummary
108204634	LOC108204634	DCAR_004052	NCBI Gene ESummary
108204635	LOC108204635	DCAR_004051	NCBI Gene ESummary
108204636	LOC108204636	DCAR_001316	NCBI Gene ESummary
108204637	LOC108204637	DCAR_002565	NCBI Gene ESummary
108204638	LOC108204638	DCAR_001862	NCBI Gene ESummary
108204639	LOC108204639	DCAR_004478	NCBI Gene ESummary
108204640	LOC108204640	DCAR_004479	NCBI Gene ESummary
108204641	LOC108204641	DCAR_004477	NCBI Gene ESummary
108204642	LOC108204642	DCAR_004207	NCBI Gene ESummary
108204643	LOC108204643	DCAR_001161	NCBI Gene ESummary
108204644	LOC108204644	DCAR_004041	NCBI Gene ESummary
108204645	LOC108204645	DCAR_004065	NCBI Gene ESummary
108204646	LOC108204646	DCAR_000887	NCBI Gene ESummary
108204647	LOC108204647	DCAR_000889	NCBI Gene ESummary
108204648	LOC108204648	DCAR_004516	NCBI Gene ESummary
108204649	LOC108204649	DCAR_000888	NCBI Gene ESummary
108204650	LOC108204650	DCAR_002709	NCBI Gene ESummary
108204651	LOC108204651	DCAR_001048	NCBI Gene ESummary
108204652	LOC108204652	DCAR_003793	NCBI Gene ESummary
108204654	LOC108204654	DCAR_002513	NCBI Gene ESummary
108204655	LOC108204655	DCAR_003419	NCBI Gene ESummary
108204656	LOC108204656	DCAR_003420	NCBI Gene ESummary
108204657	LOC108204657	DCAR_000952	NCBI Gene ESummary
108204658	LOC108204658	DCAR_003197	NCBI Gene ESummary
108204659	LOC108204659	DCAR_000951	NCBI Gene ESummary
108204660	LOC108204660	DCAR_004494	NCBI Gene ESummary
108204661	LOC108204661	DCAR_004567	NCBI Gene ESummary
108204662	LOC108204662	DCAR_003282	NCBI Gene ESummary
108204663	LOC108204663	DCAR_000703	NCBI Gene ESummary
108204664	LOC108204664	DCAR_0103380	NCBI Gene ESummary
108204665	LOC108204665	DCAR_000701	NCBI Gene ESummary
108204666	LOC108204666	DCAR_004619	NCBI Gene ESummary
108204667	LOC108204667	DCAR_002884	NCBI Gene ESummary
108204668	LOC108204668	DCAR_0103026	NCBI Gene ESummary
108204669	LOC108204669	DCAR_0102737	NCBI Gene ESummary
108204670	LOC108204670	DCAR_001994	NCBI Gene ESummary
108204671	LOC108204671	DCAR_003816	NCBI Gene ESummary
108204673	LOC108204673	DCAR_002151	NCBI Gene ESummary
108204674	LOC108204674	DCAR_003817	NCBI Gene ESummary
108204677	LOC108204677	DCAR_003607	NCBI Gene ESummary
108204678	LOC108204678	DCAR_002182	NCBI Gene ESummary
108204679	LOC108204679	DCAR_002126	NCBI Gene ESummary
108204680	LOC108204680	DCAR_002127	NCBI Gene ESummary
108204681	LOC108204681	DCAR_0104761	NCBI Gene ESummary
108204682	LOC108204682	DCAR_004402	NCBI Gene ESummary
108204683	LOC108204683	DCAR_003107	NCBI Gene ESummary
108204684	LOC108204684	DCAR_002567	NCBI Gene ESummary
108204685	LOC108204685	DCAR_0104162	NCBI Gene ESummary
